Invoice,customer_id,order_date,split,returned,order_value,log_order_value,n_lines,total_quantity,mean_unit_price,max_unit_price,price_vs_sku_mean,hour_of_day,day_of_week,is_uk,customer_prior_orders,customer_prior_returns,customer_prior_return_rate,customer_tenure_days,is_new_customer,basket_sku_return_rate,basket_max_sku_return_rate
SYN009698,376.0,2010-10-09 09:06:00,train,0,508.88,6.234175,19,129.0,3.94,10.48,1.0353,11,5,1,1,0,0.0,12.3285,0,0.175488,0.247753
SYN009699,4738.0,2010-10-09 10:06:00,train,0,173.32,5.160893,19,104.0,1.67,9.0,0.2525,14,5,1,1,0,0.0,7.6854,0,0.182023,0.283493
SYN009700,3776.0,2010-10-09 10:18:00,train,0,653.34,6.483627,19,56.0,11.67,22.05,3.2071,14,5,1,1,0,0.0,4.9826,0,0.181575,0.309863
SYN009701,82.0,2010-10-09 11:21:00,train,1,622.85,6.43591,21,469.0,1.33,7.28,0.3304,8,5,1,10,3,0.3,293.8681,0,0.178822,0.243712
SYN009702,5727.0,2010-10-09 12:10:00,train,0,1047.29,6.954916,17,45.0,23.27,76.04,6.3738,11,5,1,2,0,0.0,13.9965,0,0.175881,0.244406
SYN009703,2620.0,2010-10-09 12:18:00,train,0,98.83,4.603469,16,52.0,1.9,3.04,0.6326,12,5,1,2,0,0.0,74.3611,0,0.176928,0.273629
SYN009704,3795.0,2010-10-09 12:32:00,train,0,461.74,6.137165,15,148.0,3.12,5.9,0.9836,14,5,1,0,0,-1.0,0.0,1,0.180279,0.222893
SYN009705,5104.0,2010-10-09 12:47:00,train,0,99.95,4.614625,23,195.0,0.51,2.12,0.1236,14,5,1,1,0,0.0,47.9632,0,0.194612,0.251298
SYN009706,2879.0,2010-10-09 13:55:00,train,0,125.95,4.843793,16,125.0,1.01,5.73,0.2611,11,5,1,7,2,0.285714,278.9451,0,0.17764,0.222796
SYN009707,5347.0,2010-10-09 14:01:00,train,0,286.78,5.662196,21,236.0,1.22,2.46,0.4847,11,5,1,4,2,0.5,63.9743,0,0.188115,0.326234
SYN009708,929.0,2010-10-09 14:34:00,train,0,168.71,5.134091,28,195.0,0.87,1.56,0.2401,11,5,1,1,0,0.0,10.9701,0,0.180786,0.261266
SYN009709,1397.0,2010-10-09 16:26:00,train,1,272.28,5.610497,27,273.0,1.0,5.2,0.3129,13,5,1,6,2,0.333333,284.6438,0,0.184018,0.265356
SYN009710,1406.0,2010-10-09 16:48:00,train,0,635.34,6.455733,25,1549.0,0.41,0.92,0.0882,15,5,1,3,1,0.333333,293.6743,0,0.184171,0.33741
SYN009711,1630.0,2010-10-09 16:48:00,train,1,272.94,5.612909,16,83.0,3.29,13.9,0.9246,12,5,1,5,2,0.4,202.609,0,0.1937,0.26142
SYN009712,5756.0,2010-10-09 17:23:00,train,0,102.12,4.635893,18,117.0,0.87,3.1,0.2051,8,5,1,3,1,0.333333,209.1764,0,0.205248,0.272024
SYN009713,5739.0,2010-10-09 17:40:00,train,0,319.06,5.768508,29,154.0,2.07,4.34,0.378,8,5,1,4,0,0.0,171.5931,0,0.198783,0.262584
SYN009714,4743.0,2010-10-09 18:37:00,train,1,1532.48,7.335295,18,90.0,17.03,91.89,4.0015,10,5,1,0,0,-1.0,0.0,1,0.190471,0.263377
SYN009715,2096.0,2010-10-09 18:45:00,train,0,197.83,5.29245,24,80.0,2.47,4.47,0.7135,15,5,1,3,0,0.0,76.916,0,0.191066,0.272006
SYN009716,5603.0,2010-10-09 18:48:00,train,0,68.82,4.245921,26,568.0,0.12,0.62,0.0383,16,5,1,0,0,-1.0,0.0,1,0.188861,0.299871
SYN009717,5749.0,2010-10-09 19:21:00,train,0,470.95,6.156873,16,149.0,3.16,12.24,0.778,14,5,0,3,1,0.333333,128.0854,0,0.205683,0.292413
SYN009718,2788.0,2010-10-09 19:37:00,train,0,41.27,3.744078,16,58.0,0.71,1.91,0.1675,13,5,1,1,0,0.0,52.2812,0,0.198513,0.251574
SYN009719,3689.0,2010-10-09 19:57:00,train,0,912.03,6.816769,16,240.0,3.8,8.6,1.2118,11,5,1,7,1,0.142857,291.1285,0,0.192964,0.251228
SYN009720,4564.0,2010-10-09 20:29:00,train,0,74.11,4.318954,22,58.0,1.28,5.47,0.351,12,5,1,1,0,0.0,33.2674,0,0.178389,0.303969
SYN009721,4670.0,2010-10-09 20:38:00,train,0,551.28,6.314055,17,236.0,2.34,4.94,0.3945,12,5,1,4,0,0.0,130.2854,0,0.17509,0.243596
SYN009722,3167.0,2010-10-09 20:57:00,train,0,35.6,3.600048,23,186.0,0.19,0.21,0.05,13,5,1,1,0,0.0,38.9597,0,0.173854,0.256411
SYN009723,3944.0,2010-10-09 21:36:00,train,0,472.92,6.161039,9,71.0,6.66,9.56,1.9359,9,5,1,1,0,0.0,23.7,0,0.169138,0.215705
SYN009724,3494.0,2010-10-09 22:17:00,train,0,302.73,5.716139,21,299.0,1.01,2.31,0.22,11,5,1,5,0,0.0,310.0507,0,0.185884,0.263318
SYN009725,4692.0,2010-10-09 22:32:00,train,0,379.38,5.941171,21,170.0,2.23,8.33,0.5103,13,5,0,0,0,-1.0,0.0,1,0.174671,0.322696
SYN009726,4224.0,2010-10-09 22:38:00,train,0,167.27,5.12557,13,49.0,3.41,7.11,1.5183,11,5,1,1,1,1.0,27.9056,0,0.163975,0.222759
SYN009727,82.0,2010-10-09 23:00:00,train,0,493.09,6.202718,17,55.0,8.97,33.71,2.7886,16,5,1,11,3,0.272727,294.3535,0,0.178615,0.219161
SYN009728,520.0,2010-10-10 00:32:00,train,0,25.18,3.264996,18,202.0,0.12,0.6,0.0217,17,6,1,4,1,0.25,229.3264,0,0.184369,0.265266
SYN009729,4053.0,2010-10-10 00:45:00,train,0,226.91,5.428951,26,108.0,2.1,12.6,0.4566,12,6,1,6,0,0.0,134.1042,0,0.172004,0.281174
SYN009730,5464.0,2010-10-10 01:31:00,train,0,87.87,4.487175,19,82.0,1.07,6.37,0.2044,9,6,1,5,0,0.0,197.1139,0,0.183748,0.27841
SYN009731,363.0,2010-10-10 02:20:00,train,0,235.57,5.466244,25,193.0,1.22,6.55,0.2467,12,6,1,1,0,0.0,2.3556,0,0.184868,0.293176
SYN009732,4864.0,2010-10-10 03:03:00,train,1,313.36,5.750539,25,111.0,2.82,7.84,0.5832,14,6,1,2,0,0.0,39.65,0,0.201556,0.283916
SYN009733,27.0,2010-10-10 03:36:00,train,0,210.29,5.353232,15,112.0,1.88,4.4,0.574,15,6,1,6,3,0.5,127.1653,0,0.18185,0.262535
SYN009734,2110.0,2010-10-10 03:43:00,train,1,304.66,5.722473,24,137.0,2.22,3.35,0.557,13,6,1,4,0,0.0,154.3375,0,0.193716,0.439838
SYN009735,5157.0,2010-10-10 03:56:00,train,0,198.21,5.29436,20,63.0,3.15,13.76,1.0012,12,6,1,1,0,0.0,4.5715,0,0.168014,0.209095
SYN009736,84.0,2010-10-10 04:05:00,train,0,159.05,5.075486,24,131.0,1.21,2.86,0.3798,7,6,1,1,1,1.0,48.2569,0,0.184325,0.267594
SYN009737,3716.0,2010-10-10 04:20:00,train,0,622.26,6.434964,17,96.0,6.48,21.95,1.6299,11,6,1,3,1,0.333333,106.8944,0,0.189015,0.355007
SYN009738,2551.0,2010-10-10 04:43:00,train,0,638.32,6.460405,20,265.0,2.41,12.33,0.5167,10,6,1,4,0,0.0,131.2042,0,0.185597,0.311801
SYN009739,1546.0,2010-10-10 04:51:00,train,0,67.82,4.231494,12,461.0,0.15,0.67,0.021,13,6,1,2,1,0.5,31.7493,0,0.206448,0.469678
SYN009740,5636.0,2010-10-10 05:52:00,train,0,66.91,4.218183,20,81.0,0.83,2.23,0.1664,10,6,1,4,0,0.0,271.5347,0,0.178685,0.331952
SYN009741,824.0,2010-10-10 06:14:00,train,0,1532.04,7.335008,16,77.0,19.9,65.78,4.2002,17,6,1,10,3,0.3,265.7729,0,0.185545,0.260517
SYN009742,339.0,2010-10-10 06:46:00,train,0,62.63,4.153085,21,57.0,1.1,3.59,0.1923,18,6,1,5,1,0.2,245.5896,0,0.200584,0.302773
SYN009743,2960.0,2010-10-10 07:24:00,train,0,174.77,5.169176,23,42.0,4.16,13.1,0.9156,10,6,1,1,0,0.0,172.3583,0,0.181654,0.304725
SYN009744,4656.0,2010-10-10 07:56:00,train,0,1440.18,7.273218,16,144.0,10.0,17.37,2.503,14,6,0,2,2,1.0,145.9493,0,0.175004,0.255198
SYN009745,1226.0,2010-10-10 08:04:00,train,0,63.06,4.15982,17,107.0,0.59,1.1,0.1702,11,6,1,0,0,-1.0,0.0,1,0.184093,0.259179
SYN009746,1168.0,2010-10-10 08:13:00,train,0,2307.77,7.74447,20,174.0,13.26,41.56,2.9493,15,6,1,1,0,0.0,57.9236,0,0.195295,0.293119
SYN009747,1522.0,2010-10-10 08:13:00,train,1,1219.13,7.106713,22,110.0,11.08,50.81,3.8817,18,6,0,0,0,-1.0,0.0,1,0.191807,0.450623
SYN009748,856.0,2010-10-10 08:49:00,train,1,581.95,6.368101,26,115.0,5.06,16.01,1.7649,14,6,1,6,0,0.0,304.4569,0,0.202926,0.302741
SYN009749,3813.0,2010-10-10 09:04:00,train,0,408.14,6.014057,16,105.0,3.89,7.29,0.9302,14,6,1,9,1,0.111111,227.8201,0,0.184807,0.255169
SYN009750,5635.0,2010-10-10 09:52:00,train,0,69.72,4.258728,16,282.0,0.25,0.73,0.0586,12,6,1,4,0,0.0,126.6431,0,0.162159,0.247012
SYN009751,1984.0,2010-10-10 10:33:00,train,1,201.68,5.311628,21,117.0,1.72,2.34,0.3717,11,6,1,2,0,0.0,17.7104,0,0.196452,0.318102
SYN009752,5556.0,2010-10-10 10:40:00,train,0,1523.41,7.329363,23,319.0,4.78,19.55,1.2215,15,6,1,4,0,0.0,275.0486,0,0.184367,0.283362
SYN009753,3048.0,2010-10-10 12:14:00,train,1,406.79,6.010752,26,178.0,2.29,12.62,0.7281,10,6,1,5,0,0.0,105.0021,0,0.198588,0.372493
SYN009754,2312.0,2010-10-10 12:14:00,train,0,113.73,4.742582,17,259.0,0.44,1.13,0.0996,15,6,1,9,1,0.111111,248.9361,0,0.204588,0.283829
SYN009755,5797.0,2010-10-10 12:18:00,train,0,761.59,6.636721,29,484.0,1.57,4.7,0.3913,13,6,1,4,2,0.5,67.6715,0,0.192422,0.267481
SYN009756,1597.0,2010-10-10 12:23:00,train,0,219.12,5.394173,19,270.0,0.81,1.96,0.2311,10,6,1,0,0,-1.0,0.0,1,0.1849,0.270514
SYN009757,2088.0,2010-10-10 12:33:00,train,0,1607.13,7.382827,19,163.0,9.86,40.57,2.2482,17,6,1,6,1,0.166667,289.5736,0,0.194781,0.25546
SYN009758,1546.0,2010-10-10 12:39:00,train,0,431.84,6.070368,27,1032.0,0.42,1.54,0.1114,9,6,1,3,1,0.333333,32.0743,0,0.169688,0.251253
SYN009759,603.0,2010-10-10 12:50:00,train,1,218.71,5.392308,21,116.0,1.89,5.93,0.502,11,6,0,4,1,0.25,163.7326,0,0.180111,0.247764
SYN009760,88.0,2010-10-10 13:02:00,train,0,277.51,5.629454,20,60.0,4.63,22.01,1.3339,11,6,1,6,0,0.0,196.4542,0,0.178452,0.314949
SYN009761,4139.0,2010-10-10 13:52:00,train,1,65.06,4.190563,20,366.0,0.18,0.43,0.0523,15,6,1,2,0,0.0,18.3326,0,0.18745,0.292263
SYN009762,75.0,2010-10-10 14:42:00,train,1,108.42,4.695194,19,53.0,2.05,6.04,0.6151,10,6,1,1,0,0.0,3.5792,0,0.203037,0.34353
SYN009763,5495.0,2010-10-10 14:57:00,train,0,70.98,4.276388,31,143.0,0.5,2.88,0.1072,11,6,0,5,0,0.0,271.1292,0,0.201133,0.299691
SYN009764,2941.0,2010-10-10 16:02:00,train,0,1948.7,7.575431,24,391.0,4.98,8.43,1.3276,17,6,1,1,0,0.0,45.9569,0,0.17679,0.258537
SYN009765,5846.0,2010-10-10 16:33:00,train,0,88.13,4.490096,15,45.0,1.96,9.94,0.6082,12,6,1,0,0,-1.0,0.0,1,0.182842,0.317355
SYN009766,3075.0,2010-10-10 16:39:00,train,0,564.46,6.33764,26,197.0,2.87,8.84,0.4207,10,6,1,1,0,0.0,60.6722,0,0.177533,0.254779
SYN009767,4651.0,2010-10-10 17:27:00,train,0,116.81,4.769073,18,165.0,0.71,3.36,0.2195,14,6,1,1,0,0.0,12.3458,0,0.183828,0.263198
SYN009768,3589.0,2010-10-10 18:28:00,train,0,442.41,6.094495,28,112.0,3.95,22.7,1.1241,10,6,1,13,3,0.230769,270.0035,0,0.183646,0.251433
SYN009769,4045.0,2010-10-10 18:55:00,train,0,382.44,5.949183,23,69.0,5.54,29.0,1.9414,11,6,1,2,0,0.0,238.3083,0,0.185064,0.331911
SYN009770,4357.0,2010-10-10 18:59:00,train,0,238.08,5.476798,31,226.0,1.05,5.73,0.2592,15,6,1,3,1,0.333333,116.2306,0,0.195462,0.255114
SYN009771,2976.0,2010-10-10 19:23:00,train,0,859.34,6.757328,21,170.0,5.05,13.23,1.9214,12,6,1,5,0,0.0,182.1028,0,0.177064,0.242536
SYN009772,1792.0,2010-10-10 19:35:00,train,0,260.25,5.565478,28,182.0,1.43,6.92,0.3723,12,6,1,3,0,0.0,191.2875,0,0.18564,0.285872
SYN009773,1628.0,2010-10-10 20:28:00,train,0,998.85,6.907605,18,161.0,6.2,31.96,1.4334,17,6,1,9,2,0.222222,304.5444,0,0.17862,0.303126
SYN009774,154.0,2010-10-10 20:44:00,train,0,234.01,5.459628,14,74.0,3.16,8.53,0.9424,11,6,1,3,1,0.333333,83.6514,0,0.196372,0.28586
SYN009775,4157.0,2010-10-10 21:11:00,train,0,751.12,6.622896,21,188.0,4.0,22.39,0.5275,13,6,1,5,1,0.2,179.9792,0,0.175093,0.22707
SYN009776,3297.0,2010-10-10 21:13:00,train,0,302.21,5.714426,10,59.0,5.12,14.07,1.4459,10,6,1,4,1,0.25,93.4326,0,0.212285,0.288522
SYN009777,1968.0,2010-10-10 21:21:00,train,0,291.65,5.678977,23,181.0,1.61,2.42,0.4434,14,6,1,3,0,0.0,58.9618,0,0.188614,0.292997
SYN009778,1798.0,2010-10-10 22:14:00,train,0,326.36,5.79106,23,17.0,19.2,92.73,4.0221,11,6,1,0,0,-1.0,0.0,1,0.179278,0.303094
SYN009779,1304.0,2010-10-10 22:14:00,train,1,74.79,4.327966,17,29.0,2.58,10.67,0.9158,12,6,1,1,0,0.0,3.9132,0,0.183186,0.251276
SYN009780,2438.0,2010-10-10 22:18:00,train,0,729.69,6.593989,24,122.0,5.98,30.41,1.7729,12,6,1,1,0,0.0,57.2201,0,0.199896,0.433011
SYN009781,5632.0,2010-10-10 22:52:00,train,0,180.25,5.199877,11,605.0,0.3,1.58,0.1011,15,6,1,0,0,-1.0,0.0,1,0.196871,0.264075
SYN009782,5292.0,2010-10-10 22:54:00,train,0,54.55,4.017284,21,123.0,0.44,2.19,0.112,15,6,1,1,0,0.0,5.1521,0,0.162315,0.224644
SYN009783,2513.0,2010-10-10 23:19:00,train,1,193.67,5.271306,22,70.0,2.77,3.87,0.6944,12,6,0,1,1,1.0,30.7194,0,0.196716,0.276328
SYN009784,5481.0,2010-10-10 23:38:00,train,0,452.45,6.116885,18,149.0,3.04,6.95,0.6993,13,6,1,9,1,0.111111,245.5639,0,0.187281,0.274677
SYN009785,2506.0,2010-10-10 23:55:00,train,0,802.6,6.689102,12,202.0,3.97,4.71,0.6814,16,6,0,1,0,0.0,29.4701,0,0.204566,0.411626
SYN009786,5082.0,2010-10-11 00:17:00,train,0,148.0,5.003946,16,98.0,1.51,4.53,0.4369,12,0,1,11,0,0.0,286.6208,0,0.189415,0.294898
SYN009787,2987.0,2010-10-11 01:00:00,train,0,333.48,5.812577,18,145.0,2.3,10.57,1.0674,14,0,1,1,0,0.0,8.359,0,0.186884,0.364165
SYN009788,3286.0,2010-10-11 01:31:00,train,0,133.19,4.899257,18,422.0,0.32,1.39,0.0672,12,0,1,3,1,0.333333,264.075,0,0.169005,0.235127
SYN009789,1108.0,2010-10-11 02:11:00,train,0,56.71,4.05543,24,107.0,0.53,1.73,0.1477,12,0,1,2,0,0.0,76.3458,0,0.180508,0.251047
SYN009790,5540.0,2010-10-11 02:13:00,train,1,920.06,6.825525,22,377.0,2.44,8.06,0.5906,11,0,1,0,0,-1.0,0.0,1,0.178027,0.241868
SYN009791,2088.0,2010-10-11 02:21:00,train,0,1484.39,7.303433,21,32.0,46.39,112.29,12.2048,11,0,1,7,1,0.142857,290.1486,0,0.181063,0.27175
SYN009792,5859.0,2010-10-11 04:45:00,train,0,6282.68,8.745711,17,86.0,73.05,275.6,14.7226,6,0,1,1,0,0.0,2.1215,0,0.193055,0.359606
SYN009793,5570.0,2010-10-11 04:52:00,train,0,641.74,6.46574,23,127.0,5.05,13.64,1.2982,13,0,1,1,0,0.0,17.7868,0,0.17262,0.258
SYN009794,2437.0,2010-10-11 06:05:00,train,0,229.07,5.438384,15,326.0,0.7,2.86,0.1331,11,0,1,5,4,0.8,312.4681,0,0.17334,0.258466
SYN009795,4753.0,2010-10-11 06:20:00,train,0,277.56,5.629633,22,208.0,1.33,6.22,0.2718,13,0,1,1,0,0.0,47.2264,0,0.191851,0.310719
SYN009796,1185.0,2010-10-11 06:25:00,train,1,486.6,6.189495,24,201.0,2.42,11.86,0.509,12,0,1,2,0,0.0,65.4319,0,0.203049,0.278967
SYN009797,3169.0,2010-10-11 06:53:00,train,0,693.15,6.542688,14,66.0,10.5,54.96,3.6538,15,0,0,2,1,0.5,44.3569,0,0.183873,0.242909
SYN009798,5807.0,2010-10-11 07:17:00,train,0,401.58,5.997894,25,151.0,2.66,7.03,0.9248,11,0,1,3,1,0.333333,263.3611,0,0.16288,0.20567
SYN009799,2233.0,2010-10-11 07:45:00,train,0,186.68,5.234738,21,151.0,1.24,4.34,0.2728,15,0,1,3,1,0.333333,264.1021,0,0.187518,0.258439
SYN009800,3104.0,2010-10-11 07:48:00,train,0,1515.25,7.323995,21,73.0,20.76,63.42,3.9512,14,0,1,1,0,0.0,25.3021,0,0.180666,0.288398
SYN009801,4217.0,2010-10-11 08:09:00,train,0,1154.7,7.052461,16,103.0,11.21,33.28,2.3441,15,0,1,5,0,0.0,200.916,0,0.160883,0.256096
SYN009802,1569.0,2010-10-11 08:10:00,train,0,281.72,5.644457,15,95.0,2.97,15.98,0.4257,11,0,1,6,2,0.333333,305.4167,0,0.189047,0.294805
SYN009803,5060.0,2010-10-11 08:20:00,train,1,211.52,5.359036,23,517.0,0.41,0.7,0.1188,8,0,1,0,0,-1.0,0.0,1,0.188187,0.290193
SYN009804,1948.0,2010-10-11 08:42:00,train,0,27.28,3.342155,25,537.0,0.05,0.06,0.0115,15,0,0,6,0,0.0,84.25,0,0.191896,0.278072
SYN009805,2743.0,2010-10-11 08:43:00,train,0,175.79,5.174963,12,254.0,0.69,4.12,0.1288,16,0,1,0,0,-1.0,0.0,1,0.185862,0.259527
SYN009806,2422.0,2010-10-11 09:33:00,train,0,350.21,5.861384,23,51.0,6.87,17.67,1.361,13,0,1,4,0,0.0,210.4507,0,0.183784,0.25115
SYN009807,3684.0,2010-10-11 10:33:00,train,0,512.21,6.240685,18,290.0,1.77,4.15,0.521,10,0,1,2,1,0.5,23.1056,0,0.192943,0.246744
SYN009808,640.0,2010-10-11 11:49:00,train,0,614.98,6.423214,13,92.0,6.68,16.58,1.372,16,0,1,2,1,0.5,70.0431,0,0.193929,0.246993
SYN009809,5812.0,2010-10-11 12:08:00,train,0,271.81,5.608776,17,351.0,0.77,3.3,0.1922,12,0,1,10,2,0.2,278.0847,0,0.170203,0.254957
SYN009810,910.0,2010-10-11 12:20:00,train,0,548.0,6.308098,22,140.0,3.91,16.21,1.1832,18,0,1,1,0,0.0,48.1194,0,0.172531,0.242898
SYN009811,2088.0,2010-10-11 12:29:00,train,0,3127.62,8.048347,32,92.0,34.0,119.8,10.2065,10,0,1,8,1,0.125,290.5708,0,0.186754,0.283444
SYN009812,4272.0,2010-10-11 13:00:00,train,0,352.72,5.868506,19,60.0,5.88,30.97,1.9243,12,0,1,0,0,-1.0,0.0,1,0.170223,0.216814
SYN009813,2506.0,2010-10-11 13:12:00,train,1,367.12,5.908409,23,49.0,7.49,41.76,2.1352,11,0,0,2,0,0.0,30.0236,0,0.189172,0.251497
SYN009814,3788.0,2010-10-11 14:41:00,train,0,545.42,6.303388,21,129.0,4.23,5.12,1.1647,12,0,1,3,2,0.666667,90.1465,0,0.196673,0.31575
SYN009815,292.0,2010-10-11 14:41:00,train,0,447.95,6.106912,8,38.0,11.79,54.41,4.0129,9,0,1,0,0,-1.0,0.0,1,0.175767,0.224002
SYN009816,5891.0,2010-10-11 14:54:00,train,0,412.25,6.024053,18,106.0,3.89,23.11,1.3964,14,0,1,1,0,0.0,12.2333,0,0.172933,0.259597
SYN009817,1092.0,2010-10-11 15:45:00,train,0,1084.93,6.990192,14,100.0,10.85,22.01,2.2097,13,0,0,3,0,0.0,109.5924,0,0.174706,0.2469
SYN009818,140.0,2010-10-11 17:00:00,train,1,722.7,6.584377,29,371.0,1.95,9.01,0.5603,8,0,1,5,1,0.2,253.7646,0,0.193051,0.412567
SYN009819,5770.0,2010-10-11 17:02:00,train,0,115.94,4.761661,17,46.0,2.52,9.57,0.5207,10,0,1,0,0,-1.0,0.0,1,0.190041,0.290293
SYN009820,648.0,2010-10-11 17:03:00,train,0,143.2,4.971201,21,112.0,1.28,2.88,0.2762,11,0,1,0,0,-1.0,0.0,1,0.18993,0.267252
SYN009821,1681.0,2010-10-11 17:04:00,train,0,109.06,4.701026,26,329.0,0.33,0.57,0.09,17,0,1,5,0,0.0,299.8382,0,0.186789,0.314882
SYN009822,319.0,2010-10-11 17:13:00,train,0,59.14,4.096675,22,105.0,0.56,2.34,0.1835,15,0,1,0,0,-1.0,0.0,1,0.19227,0.274651
SYN009823,506.0,2010-10-11 17:17:00,train,0,158.84,5.074173,28,275.0,0.58,1.58,0.1118,11,0,1,0,0,-1.0,0.0,1,0.17362,0.255036
SYN009824,488.0,2010-10-11 17:50:00,train,0,161.85,5.09283,23,507.0,0.32,1.67,0.0916,11,0,1,4,0,0.0,104.809,0,0.183672,0.301399
SYN009825,4468.0,2010-10-11 17:51:00,train,0,185.4,5.227895,14,373.0,0.5,0.67,0.1277,10,0,1,5,1,0.2,253.509,0,0.17873,0.247247
SYN009826,2738.0,2010-10-11 18:00:00,train,0,58.08,4.078892,17,84.0,0.69,4.09,0.1828,12,0,1,0,0,-1.0,0.0,1,0.176066,0.281458
SYN009827,5859.0,2010-10-11 18:35:00,train,0,4549.16,8.422918,19,202.0,22.52,33.3,4.7187,12,0,1,2,0,0.0,2.6979,0,0.181062,0.247236
SYN009828,1756.0,2010-10-11 19:50:00,train,0,50.38,3.939249,17,75.0,0.67,1.46,0.2144,12,0,1,3,0,0.0,102.509,0,0.191949,0.390846
SYN009829,1437.0,2010-10-11 20:23:00,train,0,111.74,4.725084,21,126.0,0.89,5.2,0.2765,14,0,1,4,0,0.0,212.8188,0,0.185652,0.23897
SYN009830,2249.0,2010-10-11 20:46:00,train,0,178.25,5.188781,16,57.0,3.13,14.52,0.8541,9,0,1,0,0,-1.0,0.0,1,0.17285,0.280963
SYN009831,1973.0,2010-10-11 21:11:00,train,0,145.61,4.987776,19,293.0,0.5,1.55,0.1553,14,0,1,3,0,0.0,294.9125,0,0.178908,0.31359
SYN009832,5543.0,2010-10-11 21:17:00,train,0,508.44,6.233312,18,132.0,3.85,20.5,0.7743,9,0,1,1,0,0.0,120.4493,0,0.196323,0.255379
SYN009833,3056.0,2010-10-11 21:58:00,train,1,1346.81,7.206236,21,168.0,8.02,44.79,1.4907,16,0,1,9,1,0.111111,180.7792,0,0.175587,0.255786
SYN009834,3788.0,2010-10-11 22:09:00,train,0,623.14,6.436375,19,79.0,7.89,34.56,1.8952,15,0,1,4,2,0.5,90.4576,0,0.17633,0.251471
SYN009835,1507.0,2010-10-11 22:25:00,train,0,337.91,5.825735,13,47.0,7.19,13.64,1.4943,11,0,1,1,0,0.0,6.2396,0,0.177738,0.246892
SYN009836,1320.0,2010-10-12 02:02:00,train,0,372.69,5.923427,19,312.0,1.19,4.42,0.2617,18,1,1,1,0,0.0,4.0854,0,0.193314,0.353749
SYN009837,4901.0,2010-10-12 03:11:00,train,0,104.25,4.656338,15,215.0,0.48,2.23,0.1434,14,1,1,0,0,-1.0,0.0,1,0.182227,0.233007
SYN009838,947.0,2010-10-12 03:14:00,train,0,367.67,5.909902,14,77.0,4.77,9.77,0.7685,6,1,1,3,0,0.0,128.8556,0,0.183993,0.216932
SYN009839,4725.0,2010-10-12 03:55:00,train,0,321.99,5.777621,19,429.0,0.75,4.15,0.1603,15,1,1,0,0,-1.0,0.0,1,0.191848,0.283303
SYN009840,954.0,2010-10-12 04:01:00,train,1,612.28,6.418822,21,175.0,3.5,18.33,0.9347,12,1,1,0,0,-1.0,0.0,1,0.19111,0.270482
SYN009841,982.0,2010-10-12 04:44:00,train,0,441.3,6.091988,17,53.0,8.33,34.39,2.6539,13,1,1,3,0,0.0,81.7188,0,0.188778,0.251305
SYN009842,1372.0,2010-10-12 05:47:00,train,1,803.41,6.690109,19,60.0,13.39,54.3,3.0118,16,1,1,0,0,-1.0,0.0,1,0.194183,0.501449
SYN009843,409.0,2010-10-12 06:06:00,train,0,1888.77,7.54421,17,118.0,16.01,33.3,3.5208,15,1,1,2,1,0.5,158.2132,0,0.188405,0.275137
SYN009844,1618.0,2010-10-12 07:06:00,train,0,666.18,6.50306,21,42.0,15.86,71.43,5.425,13,1,1,4,0,0.0,312.8215,0,0.185557,0.276398
SYN009845,3151.0,2010-10-12 07:11:00,train,0,139.32,4.943926,16,104.0,1.34,5.53,0.3787,16,1,1,2,0,0.0,68.075,0,0.185877,0.251193
SYN009846,585.0,2010-10-12 07:37:00,train,0,113.84,4.74354,21,286.0,0.4,2.24,0.0919,10,1,1,0,0,-1.0,0.0,1,0.184762,0.313985
SYN009847,5650.0,2010-10-12 08:45:00,train,0,214.34,5.372218,17,54.0,3.97,6.71,0.719,12,1,1,5,2,0.4,208.4312,0,0.185167,0.238295
SYN009848,5210.0,2010-10-12 09:29:00,train,0,584.14,6.371851,25,49.0,11.92,59.27,2.8791,15,1,1,3,1,0.333333,35.1285,0,0.188539,0.273376
SYN009849,3932.0,2010-10-12 09:53:00,train,0,1251.38,7.132801,24,128.0,9.78,22.57,1.7734,12,1,1,2,1,0.5,120.3007,0,0.184192,0.225437
SYN009850,2019.0,2010-10-12 10:36:00,train,0,5103.83,8.537942,27,599.0,8.52,10.68,2.8948,15,1,1,3,1,0.333333,132.6153,0,0.178728,0.271865
SYN009851,4203.0,2010-10-12 10:42:00,train,0,929.25,6.835453,17,162.0,5.74,29.97,1.0987,10,1,1,0,0,-1.0,0.0,1,0.183296,0.230227
SYN009852,5558.0,2010-10-12 11:18:00,train,0,450.15,6.1118,23,137.0,3.29,10.23,0.7167,14,1,1,0,0,-1.0,0.0,1,0.183538,0.301277
SYN009853,397.0,2010-10-12 12:10:00,train,0,175.59,5.173831,12,109.0,1.61,3.88,0.4756,12,1,1,2,0,0.0,120.9972,0,0.1848,0.242548
SYN009854,2959.0,2010-10-12 12:28:00,train,1,245.82,5.508659,21,374.0,0.66,2.78,0.2042,15,1,1,0,0,-1.0,0.0,1,0.171345,0.251247
SYN009855,3234.0,2010-10-12 13:43:00,train,0,554.59,6.320031,19,276.0,2.01,4.52,0.4538,14,1,1,5,0,0.0,172.5097,0,0.185109,0.247186
SYN009856,1194.0,2010-10-12 14:27:00,train,0,731.53,6.596504,16,77.0,9.5,31.29,1.7824,12,1,1,6,2,0.333333,261.2764,0,0.19414,0.276427
